"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"MCX","Medley Capital Corporation","18","n/a","2015","n/a","n/a","https://old.nasdaq.com/symbol/mcx",
"MDLQ","Medley LLC","9.68","n/a","2017","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","8.475","n/a","2016","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","1.25","$40.36M","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/mdly",
"MD","Mednax, Inc","12","$1.01B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/md",
"MDT","Medtronic plc","91.94","$123.21B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/mdt",
"MFAC","Megalith Financial Acquisition Corp.","10.25","$216.9M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/mfac",
"MFAC.U","Megalith Financial Acquisition Corp.","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/mfac.u",
"MFAC.WS","Megalith Financial Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfac.ws",
"MRK","Merck & Company, Inc.","73.53","$186.49B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","38.42","$2.13B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","13.01","$589.88M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","43.68","$1.67B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","15.48","$1.14B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mtor",
"MER^K","Merrill Lynch & Co., Inc.","25.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mer^k",
"PIY","Merrill Lynch Depositor, Inc.","7.1","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/piy",
"MTR","Mesa Royalty Trust","7.07","$13.18M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","15.04","$197.32M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/msb",
"MEI","Methode Electronics, Inc.","27.84","$1.03B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","32.53","$29.79B","2000","Finance","Life Insurance","https://old.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","22.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^a",
"MET^E","MetLife, Inc.","25.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^e",
"MET^F","MetLife, Inc.","22.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/met^f",
"MCB","Metropolitan Bank Holding Corp.","27.24","$226.11M","2017","Finance","Major Banks","https://old.nasdaq.com/symbol/mcb",
"MTD","Mettler-Toledo International, Inc.","659.27","$15.81B","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","7.14","$12.76M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","8.49","$127.39M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","1.7","$770.3M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfa",
"MFA^B","MFA Financial, Inc.","8.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfa^b",
"MFA^C","MFA Financial, Inc.","7.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfa^c",
"MFO","MFA Financial, Inc.","13.35","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mfo",
"MCR","MFS Charter Income Trust","7.2","$324.68M","1989","n/a","n/a","https://old.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","4.48","$146.05M","1987","n/a","n/a","https://old.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","3.62","$423.19M","1988","n/a","n/a","https://old.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","4.9","$313.51M","1987","n/a","n/a","https://old.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","6.19","$254.95M","1986","n/a","n/a","https://old.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","4.98","$35.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","8.26","$2.82B","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mtg",
"MGP","MGM Growth Properties LLC","22.36","$7.4B","2016","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","13.45","$6.62B","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mgm",
"MFGP","Micro Focus Intl PLC","4.92","$1.64B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mfgp",
"MAA","Mid-America Apartment Communities, Inc.","102.79","$11.75B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/maa",
"MAA^I","Mid-America Apartment Communities, Inc.","58.2431","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/maa^i",
"AMPY","MIDSTATES PETROLEUM COMPANY, INC.","0.6341","$23.82M","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ampy",
"MLR","Miller Industries, Inc.","27.53","$313.99M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/mlr",
"HIE","Miller/Howard High Income Equity Fund","5.76","$107.66M","2014","n/a","n/a","https://old.nasdaq.com/symbol/hie",
"MTX","Minerals Technologies Inc.","33.63","$1.16B","1992","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/mtx",
"MG","Mistras Group Inc","4.05","$117.11M","2009","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/mg",
"MUFG","Mitsubishi UFJ Financial Group Inc","4.08","$52.39B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/mufg",
"MIXT","MiX Telematics Limited","8.35","$183.7M","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mixt",
"MFG","Mizuho Financial Group, Inc.","2.48","$31.45B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mfg",
"MBT","Mobile TeleSystems OJSC","7.74","$6.93B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/mbt",
"MODN","Model N, Inc.","23.27","$775.69M","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/modn",
"MOD","Modine Manufacturing Company","3.69","$187.48M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mod",
"MC","Moelis & Company","31.08","$1.65B","2014","Finance","Investment Managers","https://old.nasdaq.com/symbol/mc",
"MOGU","MOGU Inc.","1.1","$117.68M","2018","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mogu",
"MHK","Mohawk Industries, Inc.","82.29","$5.9B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","139.98","$8.52B","2003","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/moh",
"TAP","Molson Coors Beverage Company","38.62","$8.36B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/tap",
"TAP.A","Molson Coors Beverage Company","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tap.a",
"MNR","Monmouth Real Estate Investment Corporation","12.19","$1.19B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mnr",
"MNR^C","Monmouth Real Estate Investment Corporation","22.388","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mnr^c",
"MR","Montage Resources Corporation","2.33","$83.48M","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mr",
"MCO","Moody&#39;s Corporation","224.33","$42B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mco",
"MOG.A","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.a",
"MOG.B","Moog Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mog.b",
"MS","Morgan Stanley","35.71","$54.72B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","19.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^a",
"MS^E","Morgan Stanley","26.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^e",
"MS^F","Morgan Stanley","25.89","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^f",
"MS^I","Morgan Stanley","25.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^i",
"MS^K","Morgan Stanley","24.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^k",
"MS^L","Morgan Stanley","23.81","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ms^l",
"CAF","Morgan Stanley China A Share Fund Inc.","18.73","$409.84M","2006","n/a","n/a","https://old.nasdaq.com/symbol/caf",
"MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.","7.9","$161.06M","1993","n/a","n/a","https://old.nasdaq.com/symbol/msd",
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","5.42","$358.22M","2007","n/a","n/a","https://old.nasdaq.com/symbol/edd",
"IIF","Morgan Stanley India Investment Fund, Inc.","13.33","$178.61M","1994","n/a","n/a","https://old.nasdaq.com/symbol/iif",
"MOS","Mosaic Company (The)","10.72","$4.06B","n/a","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/mos",
"MSI","Motorola Solutions, Inc.","148.99","$25.41B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/msi",
"MOV","Movado Group Inc.","11.13","$256.19M","n/a","Consumer Non-Durables","Consumer Specialties","https://old.nasdaq.com/symbol/mov",
"MPLX","MPLX LP","11.55","$12.22B","2012","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mplx",
"MRC","MRC Global Inc.","4.62","$376.11M","2012","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mrc",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","1.79","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/hjv",
"MSA","MSA Safety Incorporporated","101.79","$3.96B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/msa",
"MSM","MSC Industrial Direct Company, Inc.","51.39","$2.85B","1995","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/msm",
"MSCI","MSCI Inc","291.86","$24.81B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/msci",
"MSGN","MSG Networks Inc.","11.15","$670.85M","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/msgn",
"MLI","Mueller Industries, Inc.","23.74","$1.35B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","8.34","$1.32B","2006","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/mwa",
"MVF","MuniVest Fund, Inc.","8.11","$525.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mvf",
"MZA","MuniYield Arizona Fund, Inc.","12.25","$56.8M","1993","n/a","n/a","https://old.nasdaq.com/symbol/mza",
"MUR","Murphy Oil Corporation","6.44","$986.41M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mur",
"MUSA","Murphy USA Inc.","88.55","$2.85B","2013","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/musa",
"MVO","MV Oil Trust","2.42","$27.83M","2007","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mvo",
"MVC","MVC Capital, Inc.","4.36","$77.28M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mvc",
"MVCD","MVC Capital, Inc.","22.4","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/mvcd",
"MYE","Myers Industries, Inc.","10.54","$376.54M","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/mye",
"MYOV","Myovant Sciences Ltd.","8.11","$728.18M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/myov",
"NBR","Nabors Industries Ltd.","0.48","$176.22M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nbr",
"NBR^A","Nabors Industries Ltd.","4.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nbr^a",
"NC","NACCO Industries, Inc.","29.12","$205.18M","n/a","Consumer Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/nc",
"NTP","Nam Tai Property Inc.","4.93","$191.11M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/ntp",
"NTEST","NASDAQ TEST STOCK","25.03","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ntest",
"NTEST.A","NASDAQ TEST STOCK","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ntest.a",
"NTEST.B","NASDAQ TEST STOCK","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ntest.b",
"NTEST.C","NASDAQ TEST STOCK","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ntest.c",
"NBHC","National Bank Holdings Corporation","23.06","$718.95M","2012","Finance","Major Banks","https://old.nasdaq.com/symbol/nbhc",
"NFG","National Fuel Gas Company","37.51","$3.25B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/nfg",
"NGG","National Grid Transco, PLC","57.14","$40.09B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ngg",
"NHI","National Health Investors, Inc.","53.67","$2.4B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nhi",
"NOV","National Oilwell Varco, Inc.","11.25","$4.34B","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/nov",
"NPK","National Presto Industries, Inc.","73.7","$516.37M","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/npk",
"NNN","National Retail Properties","35.52","$6.11B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nnn",
"NNN^F","National Retail Properties","22.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nnn^f",
"NRUC","National Rural Utilities Cooperative Finance Corporation","26.05","n/a","2019","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/nruc",
"SID","National Steel Company","n/a","n/a","n/a","Capital Goods","Steel/Iron Ore","https://old.nasdaq.com/symbol/sid",
"NSA","National Storage Affiliates Trust","25.51","$1.52B","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nsa",
"NSA^A","National Storage Affiliates Trust","23.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nsa^a",
"NTCO","Natura &Co Holding S.A.","11.44","$6.81B","2020","n/a","n/a","https://old.nasdaq.com/symbol/ntco",
"NGS","Natural Gas Services Group, Inc.","5.24","$70.58M","2002","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/ngs",
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","7.79","$175.2M","2012","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/ngvc",
"NRP","Natural Resource Partners LP","11.89","$145.79M","2002","Energy","Coal Mining","https://old.nasdaq.com/symbol/nrp",
"NTZ","Natuzzi, S.p.A.","0.6979","$7.66M","1993","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/ntz",
"NLS","Nautilus Group, Inc. (The)","2.36","$70.28M","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/nls",
"NVGS","Navigator Holdings Ltd.","5","$279.13M","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/nvgs",
"NNA","Navios Maritime Acquisition Corporation","3.77","$59.84M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/nna",
"NM","Navios Maritime Holdings Inc.","2","$26.69M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/nm",
"NM^G","Navios Maritime Holdings Inc.","3.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nm^g",
"NM^H","Navios Maritime Holdings Inc.","3.47","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nm^h",
"NMM","Navios Maritime Partners LP","4.92","$54.04M","2007","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/nmm",
"NAV","Navistar International Corporation","20.41","$2.03B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","22","n/a","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nav^d",
"NCR","NCR Corporation","19.34","$2.5B","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/ncr",
"NP","Neenah, Inc.","39.67","$668.36M","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/np",
"NNI","Nelnet, Inc.","44.07","$1.75B","2003","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/nni",
"NPTN","NeoPhotonics Corporation","6.83","$332.19M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/nptn",
"NSCO","Nesco Holdings, Inc.","2.84","$139.26M","2017","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/nsco",
"NSCO.WS","Nesco Holdings, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nsco.ws",
"NVRO","Nevro Corp.","95.33","$3.03B","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvro",
"HYB","New America High Income Fund, Inc. (The)","6.77","$158.21M","1988","n/a","n/a","https://old.nasdaq.com/symbol/hyb",
"NFH","New Frontier Health Corporation","8","$1.05B","2018","Finance","Business Services","https://old.nasdaq.com/symbol/nfh",
"NFH.WS","New Frontier Health Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nfh.ws",
"GF","New Germany Fund, Inc. (The)","11.72","$186M","1990","n/a","n/a","https://old.nasdaq.com/symbol/gf",
"NWHM","New Home Company Inc. (The)","2.3","$46.22M","2014","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/nwhm",
"IRL","New Ireland Fund, Inc. (The)","6.18","$30.52M","1990","n/a","n/a","https://old.nasdaq.com/symbol/irl",
"NMFC","New Mountain Finance Corporation","8.04","$778.49M","2011","n/a","n/a","https://old.nasdaq.com/symbol/nmfc",
"NMFX","New Mountain Finance Corporation","22.73","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/nmfx",
"EDU","New Oriental Education & Technology Group, Inc.","125.2","$19.84B","2006","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/edu",
"NEWR","New Relic, Inc.","49.72","$2.95B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/newr",
"NRZ","New Residential Investment Corp.","7.26","$3.02B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nrz",
"NRZ^A","New Residential Investment Corp.","15.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nrz^a",
"NRZ^B","New Residential Investment Corp.","14.22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nrz^b",
"NRZ^C","New Residential Investment Corp.","13.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nrz^c",
"SNR","New Senior Investment Group Inc.","3.05","$252.78M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/snr",
"NYCB","New York Community Bancorp, Inc.","10.15","$4.74B","n/a","Finance","Banks","https://old.nasdaq.com/symbol/nycb",
"NYCB^A","New York Community Bancorp, Inc.","21.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nycb^a",
"NYCB^U","New York Community Bancorp, Inc.","42.4328","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nycb^u",
"NYT","New York Times Company (The)","32.87","$5.45B","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/nyt",
"NJR","NewJersey Resources Corporation","32.76","$3.13B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","362.05","$4.05B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/neu",
"NEM","Newmont Corporation","48.28","$38.99B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","0.9955","$89.49M","n/a","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/nr",
"NEXA","Nexa Resources S.A.","3.41","$451.62M","2017","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/nexa",
"NREF","NexPoint Real Estate Finance, Inc.","7.06","$35.3M","2020","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nref",
"NXRT","NexPoint Residential Trust, Inc.","24.97","$631.66M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/nxrt",
"NHF","NexPoint Strategic Opportunities Fund","7.93","$364.4M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nhf",
"NEP","NextEra Energy Partners, LP","41.94","$2.75B","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/nep",
"NEE","NextEra Energy, Inc.","231.1","$113B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/nee",
"NEE^I","NextEra Energy, Inc.","24.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^i",
"NEE^J","NextEra Energy, Inc.","24.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^j",
"NEE^K","NextEra Energy, Inc.","24.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^k",
"NEE^N","NextEra Energy, Inc.","25.86","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^n",
"NEE^O","NextEra Energy, Inc.","48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^o",
"NEE^P","NextEra Energy, Inc.","41.98","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/nee^p",
"NEX","NexTier Oilfield Solutions Inc.","1.16","$247.3M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/nex",
"NGL","NGL ENERGY PARTNERS LP","2.7","$346.54M","2011","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/ngl",
"NGL^B","NGL ENERGY PARTNERS LP","8.068","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ngl^b",
"NGL^C","NGL ENERGY PARTNERS LP","8.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ngl^c",
"NMK^B","Niagara Mohawk Holdings, Inc.","92.09","n/a","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","99.1","n/a","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/nmk^c",
"NLSN","Nielsen N.V.","13.81","$4.92B","2011","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","84.3","$131.29B","n/a","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/nke",
"NINE","Nine Energy Service, Inc.","0.9562","$29.2M","2018","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/nine",
"NIO","NIO Inc.","2.93","$3.13B","2018","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/nio",
"NI","NiSource, Inc","24.55","$9.38B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ni",
"NI^B","NiSource, Inc","25.48","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ni^b",
"NL","NL Industries, Inc.","2.97","$144.8M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/nl",
"NOAH","Noah Holdings Ltd.","26.72","$1.64B","2010","Finance","Investment Managers","https://old.nasdaq.com/symbol/noah",
"NE","Noble Corporation","0.2889","$72.17M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ne",
"NOK","Nokia Corporation","3.15","$17.7B","1994","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/nok",
"NOMD","Nomad Foods Limited","16.9","$3.4B","2016","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/nomd",
"NMR","Nomura Holdings Inc ADR","4.52","$13.73B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/nmr",
"OSB","Norbord Inc.","13.46","$1.1B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/osb",
"NAT","Nordic American Tankers Limited","3.52","$518.25M","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nat",
"JWN","Nordstrom, Inc.","17.93","$2.8B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/jwn",
"NSC","Norfolk Southern Corporation","146.92","$37.88B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/nsc",
"NOA","North American Construction Group Ltd.","5.4","$148.09M","2006","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","2.83","$26.01M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/nrt",
"NOC","Northrop Grumman Corporation","321.19","$53.84B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/noc",
"NWN","Northwest Natural Holding Company","62.37","$1.9B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/nwn",
"NWE","NorthWestern Corporation","59.1","$2.98B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/nwe",
"NCLH","Norwegian Cruise Line Holdings Ltd.","15.71","$3.35B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/nclh",
"NVS","Novartis AG","79.74","$180.61B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","56.76","$133.17B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nvo",
"DNOW","NOW Inc.","5.89","$643.23M","2014","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/dnow",
"NRG","NRG Energy, Inc.","28.24","$7.08B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/nrg",
"NUS","Nu Skin Enterprises, Inc.","22.55","$1.25B","1996","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","33.54","$10.1B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","8.26","$901.82M","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/ns",
"NS^A","Nustar Energy L.P.","12.02","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ns^a",
